,Unnamed: 0,Unnamed: 0.1,tweet_id,timestamp,dog_name,doggo,floofer,pupper,puppo,api_favorite_count,api_lang,api_retweet_count,img_jpg_url,img_img_num,img_p1,img_p1_conf,img_p1_dog,img_p2,img_p2_conf,img_p2_dog,img_p3,img_p3_conf,img_p3_dog,rating,followers_count,statuses_count,friends_count,float_rating,just_date
764,908,1117,732375214819057664,2016-05-17 01:00:32,Kyle,doggo,None,None,None,7870.0,en,2432.0,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,tennis_ball,0.998673,False,basset,0.000547053,True,golden_retriever,0.00035998,True,11/10,8877197.0,13020.0,19.0,1.1,2016-05-17
765,909,1118,732005617171337216,2016-05-16 00:31:53,Larry,None,None,None,None,14481.0,en,5227.0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,11/10,8877197.0,13020.0,19.0,1.1,2016-05-16
766,910,1119,731285275100512256,2016-05-14 00:49:30,Solomon,None,None,None,None,3408.0,en,966.0,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1.0,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,12/10,8877197.0,13020.0,19.0,1.2,2016-05-14
767,911,1120,731156023742988288,2016-05-13 16:15:54,this,None,None,None,None,3741.0,en,1227.0,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,1.0,lakeside,0.501767,False,breakwater,0.0513506,False,king_penguin,0.0494438,False,204/170,8877197.0,13020.0,19.0,1.2,2016-05-13
768,914,1123,730427201120833536,2016-05-11 15:59:50,Crystal,None,None,None,None,3394.0,en,1011.0,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1.0,Eskimo_dog,0.682082,True,Siberian_husky,0.289288,True,Staffordshire_bullterrier,0.00877069,True,11/10,8877196.0,13020.0,19.0,1.1,2016-05-11
769,915,1124,730211855403241472,2016-05-11 01:44:07,Ziva,None,None,None,None,3722.0,en,1029.0,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1.0,pug,0.341663,True,Norwegian_elkhound,0.171222,True,German_shepherd,0.124687,True,11/10,8877196.0,13020.0,19.0,1.1,2016-05-11
770,917,1126,729854734790754305,2016-05-10 02:05:03,Ollie,None,None,None,None,3925.0,en,1087.0,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,1.0,doormat,0.359586,False,china_cabinet,0.0539014,False,passenger_car,0.0526647,False,11/10,8877196.0,13020.0,19.0,1.1,2016-05-10
771,918,1127,729838605770891264,2016-05-10 01:00:58,None,None,None,None,None,1685.0,en,368.0,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,1.0,stone_wall,0.7582180000000001,False,patio,0.07420539999999999,False,prison,0.013826,False,12/10,8877196.0,13020.0,19.0,1.2,2016-05-10
772,919,1128,729823566028484608,2016-05-10 00:01:12,Stefan,None,None,None,None,3869.0,en,1210.0,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1.0,kelpie,0.218408,True,Arabian_camel,0.114368,False,coyote,0.0964093,False,13/10,8877196.0,13020.0,19.0,1.3,2016-05-10
773,920,1129,729463711119904772,2016-05-09 00:11:16,Pupcasso,None,None,None,None,5635.0,en,2244.0,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1.0,German_shepherd,0.829307,True,Doberman,0.0225,True,basenji,0.0211901,True,13/10,8877196.0,13020.0,19.0,1.3,2016-05-09
